$RS,2039.97,,-62.21,1.30,1804.26,-950.78,21.55,-1.09,,,,30,18.99,23597,,,,47.6242385,35.5306700,071748.017*35
$RS,2040.92,,-62.21,1.30,1805.10,-951.23,21.56,-1.09,,,,30,18.99,23597,,,,47.6242344,35.5306813,071748.056*33
$RS,2048.51,,-62.28,1.38,1812.92,-952.52,22.90,-1.19,,,,30,19.34,23597,,,,47.6242228,35.5307854,071748.367*3A
$RS,2049.46,,-62.28,1.38,1813.77,-952.95,22.91,-1.19,,,,30,19.34,23597,,,,47.6242189,35.5307968,071748.406*3B
$RS,2050.41,,-62.28,1.38,1814.61,-953.38,22.93,-1.19,,,,30,19.34,23597,,,,47.6242150,35.5308080,071748.445*33
$RS,2051.34,,-62.28,1.38,1815.44,-953.81,22.94,-1.19,,,,30,19.34,23597,,,,47.6242113,35.5308190,071748.483*3E
$RS,2052.29,,-62.28,1.38,1816.29,-954.24,22.96,-1.19,,,,30,19.34,23597,,,,47.6242074,35.5308304,071748.522*36
$RS,2053.24,,-62.28,1.38,1817.13,-954.67,22.97,-1.19,,,,30,19.34,23597,,,,47.6242035,35.5308416,071748.561*32
$RS,2054.20,,-62.28,1.38,1817.98,-955.10,22.99,-1.19,,,,30,19.34,23597,,,,47.6241996,35.5308529,071748.600*37
$RS,2055.15,,-62.28,1.38,1818.83,-955.53,23.01,-1.19,,,,30,19.34,23597,,,,47.6241957,35.5308642,071748.639*3B
$RS,2056.10,,-62.28,1.38,1819.68,-955.96,23.02,-1.19,,,,30,19.34,23597,,,,47.6241919,35.5308755,071748.678*3B
$RS,2063.52,,-62.22,1.49,1825.08,-961.41,25.05,-1.56,,,,30,19.06,23597,,,,47.6241429,35.5309475,071748.989*37
$RS,2064.46,,-62.22,1.49,1825.91,-961.85,25.08,-1.56,,,,30,19.06,23597,,,,47.6241390,35.5309585,071749.028*38
$RS,2065.39,,-62.22,1.49,1826.74,-962.28,25.10,-1.56,,,,30,19.06,23597,,,,47.6241351,35.5309696,071749.067*33
$RS,2066.33,,-62.22,1.50,1827.56,-962.72,25.13,-1.56,,,,30,19.06,23597,,,,47.6241311,35.5309806,071749.106*3A
$RS,2067.27,,-62.22,1.50,1828.39,-963.15,25.15,-1.56,,,,30,19.06,23597,,,,47.6241272,35.5309917,071749.145*3C
$RS,2068.20,,-62.22,1.50,1829.22,-963.59,25.18,-1.56,,,,30,19.06,23597,,,,47.6241233,35.5310027,071749.184*30
$RS,2069.14,,-62.22,1.50,1830.05,-964.03,25.20,-1.56,,,,30,19.06,23597,,,,47.6241194,35.5310137,071749.223*38
$RS,2070.07,,-62.22,1.50,1830.87,-964.46,25.23,-1.56,,,,30,19.06,23597,,,,47.6241155,35.5310247,071749.262*36
$RS,2070.97,,-62.21,1.55,1831.51,-965.08,26.11,-1.57,,,,30,18.85,23597,,,,47.6241100,35.5310332,071749.300*37
$RS,2071.90,,-62.21,1.55,1832.33,-965.51,26.14,-1.57,,,,30,18.85,23597,,,,47.6241061,35.5310441,071749.339*30
$RS,2072.84,,-62.21,1.55,1833.15,-965.94,26.16,-1.57,,,,30,18.85,23597,,,,47.6241022,35.5310551,071749.378*3A
$RS,2073.77,,-62.21,1.55,1833.98,-966.38,26.19,-1.57,,,,30,18.85,23597,,,,47.6240983,35.5310661,071749.417*35
$RS,2074.70,,-62.21,1.55,1834.80,-966.81,26.22,-1.57,,,,30,18.85,23597,,,,47.6240944,35.5310770,071749.456*3E
$RS,2075.63,,-62.21,1.55,1835.62,-967.24,26.25,-1.57,,,,30,18.85,23597,,,,47.6240905,35.5310880,071749.495*33
$RS,2076.56,,-62.21,1.56,1836.44,-967.68,26.28,-1.57,,,,30,18.85,23597,,,,47.6240866,35.5310989,071749.534*31
$RS,2077.49,,-62.21,1.56,1837.26,-968.11,26.31,-1.57,,,,30,18.85,23597,,,,47.6240827,35.5311099,071749.573*3D
$RS,2078.42,,-62.21,1.56,1838.08,-968.55,26.34,-1.57,,,,30,18.85,23597,,,,47.6240788,35.5311208,071749.612*3B
$RS,2085.87,,-62.21,1.60,1844.59,-972.08,27.14,-1.57,,,,30,19.85,23597,,,,47.6240470,35.5312075,071749.923*39
$RS,2086.77,,-62.21,1.60,1845.39,-972.51,27.17,-1.57,,,,30,19.85,23597,,,,47.6240432,35.5312181,071749.961*37
$RS,2087.70,,-62.21,1.60,1846.21,-972.94,27.20,-1.57,,,,30,19.85,23597,,,,47.6240393,35.5312291,071750.000*3E
$RS,2088.63,,-62.21,1.60,1847.03,-973.37,27.23,-1.57,,,,30,19.85,23597,,,,47.6240354,35.5312400,071750.039*36
